번호,구분,계약명,계약금액,계약일,계약상대자
280,구매/기타,[고교교육기여대학지원사업]2022학년도 학생부종합전형 면접평가 사전교육 자료집 제작,2070000,2021-11-19,카드구매
281,구매/기타,트라이버시티 성인강좌 홍보물 및 기념품 배포를 위한 봉투 디자인 및 제작 용역,165000,2021-11-19,카드구매
282,구매/기타,취업역량개발과 부서운영 소모품(외장하드) 구매 의뢰,74900,2021-11-19,카드구매
283,구매/기타,(물리학과) 실험실습비(4인치SiO2 Silicon Wafer) 지출 요청,1800000,2021-11-19,카드구매
284,구매/기타,(메카트로닉스공학과) 차재민 교수님 실험실습재료 구입2,565730,2021-11-19,카드구매
285,구매/기타,(에너지화학공학과) 실험실습재료(스크류캡바이알외8종) 구입 요구(10),2095500,2021-11-19,카드구매
286,구매/기타,(사범대학) 미래교육센터 사무용품 구입비 지급,87180,2021-11-19,카드구매
287,구매/기타,재무회계팀 소모품 구입(코팅지 외),109080,2021-11-18,카드구매
288,구매/기타,[건설환경공학전공] 실험실습비(RAM 외 1종),488080,2021-11-18,카드구매
289,구매/기타,[도시건축학부] 실험실습재료 구입(나무모형 외),282000,2021-11-18,카드구매
290,구매/기타,[건설환경공학전공] 실험실습비(비닐D링바인더 외 12종),1542700,2021-11-18,카드구매
291,구매/기타,[전자] 2021-2학기 자기설계세미나II 학생지원비 지출요청(1),310770,2021-11-18,카드구매
292,구매/기타,인력개발팀 부서운영을 위한 복사용지 구매,92000,2021-11-18,카드구매
293,구매/기타,2022년도 법인회계 예산편성 관련 용품 구입,103440,2021-11-18,카드구매
294,구매/기타,미추홀포럼 현수막 제작,150000,2021-11-18,카드구매
295,구매/기타,[산업경영공학과]실험실습재료 구매(22),1075500,2021-11-18,카드구매
296,구매/기타,부서 사무용품 구입,23540,2021-11-18,카드구매
297,구매/기타,학생지원과 명함 제작,60000,2021-11-18,카드구매
298,구매/기타,(체육진흥원-2021대학운동부평가및지원사업)탁구부 훈련용품(방한복) 구매,2520000,2021-11-18,주식회사 닛타쿠코리아
299,구매/기타,"(체육진흥원) 현수막 제작 (축구U리그우승, 탁구부문체부우승)",180000,2021-11-18,카드구매
300,구매/기타,[전자] 실험실습재료 구매 요청 14,1745600,2021-11-18,카드구매
301,구매/기타,[전자] 2021-2학기 자기설계세미나II 학생지원비 지출 요청(3),272340,2021-11-18,카드구매
302,구매/기타,기획예산처장실 가습기 구입,98000,2021-11-18,카드구매
303,구매/기타,[출연금] 선예원 소모품(손소독제) 구입 의뢰,97700,2021-11-18,카드구매
304,구매/기타,[도시건축학부] 실험실습재료 구입(토너),453400,2021-11-18,카드구매
305,구매/기타,[총학생회] 온라인 축제 상품(모바일 쿠폰) 구매,19960540,2021-11-18,(주)티아이커머스
306,구매/기타,승강기용 멀티탭 구입,142450,2021-11-17,카드구매
307,구매/기타,(전기공학과)2021학년도 2학기 실험실습재료 구입,164500,2021-11-17,카드구매
308,구매/기타,부서운영 소모품 구매,76040,2021-11-17,카드구매
309,구매/기타,[예술체육대학 디자인학부] 수용비(usb허브외 3종) 구입,447600,2021-11-17,카드구매
310,구매/기타,안전용품(전도방지 사다리) 구입,1485000,2021-11-17,카드구매
311,구매/기타,[예술체육대학 체육학부]교양체육재료구입(셔틀콕),1479500,2021-11-17,카드구매
312,구매/기타,"인쇄 용지, 자석 등 구입",99700,2021-11-17,카드구매
313,구매/기타,정보기술대학 행정용품 구매 지출(모니터받침 외1종),59550,2021-11-17,카드구매
314,구매/기타,(생명과학부)실험실습재료(지퍼팩 외 1종) 구입,12490,2021-11-17,카드구매
315,구매/기타,감사팀 감사관련 사무용품 구입,266000,2021-11-17,카드구매
316,구매/기타,(생명과학전공) 실험실습재료 (Phusion Hot Start II DNA polymerase 외 2종) 구입,1367630,2021-11-17,카드구매
317,구매/기타,수학과 실험실습재료 구매 지출 요청,374000,2021-11-17,카드구매
318,구매/기타,(체육진흥원)사무용품(키홀더 등) 구입,92800,2021-11-17,카드구매
319,구매/기타,사회과학대학 물품 구매(2회 유찰),106600,2021-11-17,카드구매
320,구매/기타,사범대학 일반수용비 지급,86540,2021-11-17,카드구매
321,구매/기타,[해양학과] 자연과학대학 실험실습비 지출 요청(사다리),89500,2021-11-17,카드구매
322,구매/기타,(건축학과)2021학년도 2학기 실험실습재료 구입,498900,2021-11-17,카드구매
323,구매/기타,(분자의생명전공)실험실습재료(FMS Kinase Enzyme system) 구입,1320000,2021-11-17,카드구매
324,구매/기타,경영대학(원) 폐기물 처리 스티커 구매,207000,2021-11-17,카드구매
325,구매/기타,제물포캠퍼스 야외 화장실 남녀 구분용 표지판 구입(재기안),6400,2021-11-17,카드구매
326,구매/기타,[예술체육대학 디자인학부] 소모품(간이의자) 구입,10500,2021-11-17,카드구매
327,구매/기타,실험실습재료(Liner외 2종) 구입 요구(9),2079000,2021-11-16,카드구매
328,구매/기타,(생명과학전공)실험실습재료(귀뚜라미) 구입,24600,2021-11-16,카드구매
329,구매/기타,전기공학과 실험실습재료 구입요구(27),505500,2021-11-16,카드구매
330,구매/기타,실험실습재료 구입비 지출 #27,258500,2021-11-16,카드구매
331,구매/기타,중앙제어실 시설보수용(11월) 소모자재 구입,1548800,2021-11-16,카드구매
332,구매/기타,평생교육원 교학팀장 명함 제작,15000,2021-11-16,카드구매
333,구매/기타,(생명과학부)실험실습재료(해부용 꽃게) 구입 (3차),81900,2021-11-16,카드구매
334,구매/기타,(공통물리) 공통 물리실험재료(DVI to HDMI케이블 외 5종)구입 지출 요청,369000,2021-11-16,카드구매
335,구매/기타,(패션산업학과) 캡스톤 디자인 패션기획 발표회에 따른 행사비 지출 의뢰,33000,2021-11-16,카드구매
336,구매/기타,컴퓨터공학부 실습재료(펜타블렛 외 3종) 구입비 지출,370180,2021-11-16,카드구매
337,구매/기타,(생명공학전공)실험실습재료(실험용 쥐) 구입,222000,2021-11-16,카드구매
338,구매/기타,[산업경영공학과]실험실습재료 구입(24),80320,2021-11-16,카드구매
339,구매/기타,(생명과학부)실험실습재료(해부용 꽃게) 구입 (2차),77300,2021-11-16,카드구매
340,구매/기타,[예술체육대학 공연예술학과] 재료(방석 외 1종) 구입,70460,2021-11-16,카드구매
341,구매/기타,(생명과학부)실험실습재료(해부용 오징어) 구입 (3차),56500,2021-11-16,카드구매
342,구매/기타,(정치외교학과)2021학년도 2학기 실험실습재료 구입,77960,2021-11-16,카드구매
343,구매/기타,전기공학과 실험실습재료 구입요구(28),350000,2021-11-16,카드구매
344,구매/기타,신소재공학과 학술제 상품 구입 요청,842890,2021-11-16,카드구매
345,구매/기타,[도시건축학부]실험실습재료 구입(우드락 외),510500,2021-11-16,카드구매
346,구매/기타,(생명과학부)실험실습재료(CO2 가스) 구입,36300,2021-11-16,카드구매
347,구매/기타,[문헌정보학과] 수업용 재료 구입_21.11.15,70000,2021-11-16,카드구매
348,구매/기타,(분자의생명전공)실험실습재료(Anti-Nucleolin antibody) 구입,737000,2021-11-16,카드구매
349,구매/기타,[정보전산과] 네트워크 및 전산용품 견적의뢰,2657100,2021-11-16,카드구매
350,구매/기타,도시과학대학 페스티벌 행사비 지출(사무용품),128140,2021-11-15,카드구매
351,구매/기타,(공통물리) 공통 물리실험재료(AL C-Clamp 외 13종)구입 지출 요청,1296350,2021-11-15,카드구매
352,구매/기타,학생취업처장실 가습기 구입,126440,2021-11-15,카드구매
353,구매/기타,도시과학대학 페스티벌 행사비 지출(소모품),99140,2021-11-15,카드구매
354,구매/기타,[건설환경공학전공] 실험실습비(둥근쫄대화일 외 17종),716350,2021-11-15,카드구매
355,구매/기타,"2022학년도 수시모집 공연예술학과 실기고사(연기2차, 한국무용)용 방역물품 구매",118000,2021-11-15,카드구매
356,구매/기타,[IPP형 일학습병행 사업] 홍보물 구입(서류화일),1672000,2021-11-15,카드구매
357,구매/기타,(일반대학원)사무용품 구입,104400,2021-11-15,카드구매
358,구매/기타,행정학과 수업용 재료(소모품) 구입,2685620,2021-11-15,카드구매
359,구매/기타,(공통물리) 공통 물리실험재료(Laser filter set)구입 지출 요청,1700000,2021-11-15,카드구매
360,구매/기타,(생명과학부)실험실습재료(해부용 오징어) 구입 (2차),51500,2021-11-15,카드구매
361,구매/기타,(생명과학부)실험실습재료(해부용 꽃게) 구입 (1차),22000,2021-11-15,카드구매
362,구매/기타,[도시공학과] 실험실습재료 구입_ 헤드셋 외 5종,2206600,2021-11-15,카드구매
363,구매/기타,(물리학과) 실습비(해부용가위 외 2종) 지출 요청,254760,2021-11-15,카드구매
364,구매/기타,[건설환경공학전공] 실험실습비(국산 측량못 외 3종),274300,2021-11-14,카드구매
365,구매/기타,[건설환경공학전공] 실험실습비(고주파클립보드 외 9종),771400,2021-11-14,카드구매
366,구매/기타,기자재 가스 구입(NMR액체헬륨충전),950400,2021-11-13,어드밴사이언테크
367,구매/기타,"(에너지화학공학과) 실험실습재료(1H,1H,2H,2H-Perfluorooctyltrichlorosilane외 7종) 구입 요구(8)",2099900,2021-11-13,카드구매
368,구매/기타,[전자공학과] 실험실습재료 구매 요청 13,2184600,2021-11-13,카드구매
369,구매/기타,2021 전기공학과 학술제 행사 진행에 따른 구입요구(1)(학술제행자지원비),2789500,2021-11-13,카드구매
370,구매/기타,(물리학과) 실습비(테프론시트) 지출 요청,46200,2021-11-12,카드구매
371,구매/기타,입학관리과 부서 운영을 위한 사무용품 구입,340500,2021-11-12,카드구매
372,구매/기타,2022학년도 수시모집 11월 면접고사용 현수막 제작 및 설치,1500000,2021-11-12,카드구매
373,구매/기타,[예술체육대학 조형예술학부] 2021 조형예술학부 재학생 사진展 작픔제작 (학생지원비) 구입,420000,2021-11-12,대진월드
374,구매/기타,[예술체육대학 조형예술학부]감광액 외2종(실험실습비) 구입,61400,2021-11-12,카드구매
375,구매/기타,[예술체육대학 공연예술학과] 재료(마리오네트) 구입,95000,2021-11-12,카드구매
376,구매/기타,[예술체육대학 교학실] 행정용 사무용품 구입,83300,2021-11-12,카드구매
377,구매/기타,[예술체육대학 조형예술학부] 스퀴즈 외 4종 구입,136000,2021-11-12,카드구매
378,구매/기타,[동북아물류대학원] 2022학년도 전기 신입생 모집 관련 현수막 제작,200000,2021-11-12,카드구매
379,구매/기타,[예술체육대학 공연예술학과] 재료(북채) 구입,75000,2021-11-12,카드구매
380,구매/기타,INU어학센터 부서운영 물품 구입,194000,2021-11-12,카드구매
381,구매/기타,전기공학과 실험실습재료 구입요구(26),1065600,2021-11-12,카드구매
382,구매/기타,[예술체육대학 디자인학부] 재료비(폴리머외 1종) 구입,305960,2021-11-12,카드구매
383,구매/기타,[인문대학]사무용품 구입,267500,2021-11-12,카드구매
384,구매/기타,"[IPP형 일학습병행 사업] 전산물품 구입(헤드폰, 웹캠 등)",964800,2021-11-11,카드구매
385,구매/기타,자연과학대학 부서운영 소모품(커피머신 필터) 구매 신청,23000,2021-11-11,카드구매
386,구매/기타,사무실 인쇄용지 구매,228000,2021-11-11,카드구매
387,구매/기타,[도시공학과] 실험실습재료 구입_ 토너 외 8종,1525000,2021-11-11,카드구매
388,구매/기타,[독어독문] 2021학년도 수업용재료비 지출(8차),189000,2021-11-11,카드구매
389,구매/기타,[도시건축학부] 실험실습재료 구입(사무용품),2164000,2021-11-11,카드구매
390,구매/기타,(도시.융복합학과)2021학년도 2학기 실험실습재료 구입,240000,2021-11-11,카드구매
391,구매/기타,"도시과학대학 페스티벌 행사비 지출(현수막, 배너)",42800,2021-11-11,카드구매
392,구매/기타,[IPP형 일학습병행 사업] 기념품 구입(고급수건),1638000,2021-11-11,카드구매
393,구매/기타,[정보통신공학과] 실험실습 재료(유선헤드셋 외 1종) 구매,549000,2021-11-11,카드구매
394,구매/기타,(생명과학부)실험실습재료(해부용 오징어) 구입 (1차),11300,2021-11-11,카드구매
395,구매/기타,(도시건설공학과)2021학년도 2학기 실험실습재료 구입,176000,2021-11-11,카드구매
396,구매/기타,(물리학과) 실습비(vacuum chuck3종) 지출 요청,1000000,2021-11-11,카드구매
397,구매/기타,유아교육과 실험실습재료 구매를 위한 견적의뢰,302500,2021-11-11,카드구매
398,구매/기타,[대학혁신](통일통합)국제포럼 MAU 참가자 및 연사 배부 기념품 구입 비용 지출,2552000,2021-11-10,카드구매
399,구매/기타,2021년 인천시민대학 [해양 문화 아카데미] 과정 현장학습을 위한 현수막 제작,45000,2021-11-10,카드구매
400,구매/기타,[학생지원비]2021 동북아통상인의 밤’ 행사 경품 구입 비용 지출,791020,2021-11-10,카드구매
401,구매/기타,[예술체육대학 공연예술학과] 재료(외장하드) 구입,85700,2021-11-10,카드구매
402,구매/기타,소모품 구입_FE-SEM_7800F Chiller 온도조절기,385000,2021-11-10,(주)예스쿨
